id,Response
381373,0.0024922844918585795
381374,0.5559265959195245
381375,0.0012154986050515084
381376,0.7297241007076927
381377,0.05260137289767965
381378,0.7429173731747684
381379,0.48017100215546216
381380,0.0030467629657884693
381381,0.7756521805146687
381382,0.7950513208493579
381383,0.0028987011287900577
381384,0.7072972715581088
381385,0.48359265373701804
381386,0.7136523927553664
381387,0.8166055217823599
381388,0.7543898428284802
381389,0.6946169190403113
381390,0.6515938490090569
381391,0.6413612324639956
381392,0.7655110021605663
381393,0.0010571605236659788
381394,0.0034377608452899186
381395,0.4653221137082582
381396,0.0031417411349482956
381397,0.009237178815629254
381398,0.0033171805358639668
381399,0.0023921642726289077
381400,0.0031675779586523177
381401,0.1344421691571757
381402,0.7111049747073283
381403,0.010023247742065639
381404,0.33420429104921895
381405,0.6357543690958702
381406,0.7658617575451321
381407,0.8209869098608426
381408,0.659966563653813
381409,0.12341615355900505
381410,0.00505633222270936
381411,0.8005384342681879
381412,0.4686189676515754
381413,0.46926713299530526
381414,0.6863274067255168
381415,0.00935058601737431
381416,0.0028968032747917595
381417,0.7890640024215875
381418,0.0024558061231328148
381419,0.0034253659478419053
381420,0.00323057835100432
381421,0.7282413417152213
381422,0.5471911057819044
381423,0.733264337948212
381424,0.005899788134223509
381425,0.7803523136440168
381426,0.07982903943585054
381427,0.0037710374903483926
381428,0.5201370539021928
381429,0.7644649154331791
381430,0.47733248065709377
381431,0.19430164128109909
381432,0.6178306721585358
381433,0.7472615215421575
381434,0.0040368955439722175
381435,0.5548074223555972
381436,0.6387381749797131
381437,0.6211460165240522
381438,0.848807007338422
381439,0.8250205062809184
381440,0.011054445831930017
381441,0.6777253883882295
381442,0.7764072645231429
381443,0.3829040735624573
381444,0.0027903479485972293
381445,0.003271098904994812
381446,0.791705249730371
381447,0.5676311638647735
381448,0.0038486371699441076
381449,0.376328396662272
381450,0.7793967967459731
381451,0.0035043403130541498
381452,0.7688442134193447
381453,0.0063244810916359695
381454,0.3676586655882618
381455,0.5571036122203192
381456,0.5048404665980255
381457,0.4714631106454894
381458,0.001591188449472487
381459,0.004735841341524035
381460,0.0017166368975801984
381461,0.002662714033638958
381462,0.001915706541727502
381463,0.6900303942348428
381464,0.557343802731852
381465,0.7069317958945105
381466,0.0039892792377289816
381467,0.16809663217101556
381468,0.006097320038080543
381469,0.6609643669312618
381470,0.6430725085457413
381471,0.1763328742416806
381472,0.7754002667543063
381473,0.7347333361378987
381474,0.002124956809658136
381475,0.8435344068109716
381476,0.2657680265899396
381477,0.012302112606824858
381478,0.01149298664146949
381479,0.813178188040689
381480,0.002428946187334463
381481,0.7477671912420243
381482,0.8026213850683342
381483,0.002768483949753163
381484,0.20988427739944107
381485,0.48988404738586144
381486,0.006192240206685169
381487,0.26712791523015356
381488,0.0034188382593527394
381489,0.7209231246612817
381490,0.7281212482197543
381491,0.7696828842150939
381492,0.8356568363070475
381493,0.0038387498811599616
381494,0.00913414697104309
381495,0.0034111320284584043
381496,0.6619348774997912
381497,0.008090838710490773
381498,0.00434398245491774
381499,0.42108608454796287
381500,0.09681728828031252
381501,0.8016272007283972
381502,0.006124170354914411
381503,0.002576440796639022
381504,0.003096087684585926
381505,0.0008616898337050283
381506,0.008637906540512781
381507,0.7980399231914226
381508,0.0035759011600912387
381509,0.7097688186998272
381510,0.7607665672864211
381511,0.7456214344577591
381512,0.00988343561828099
381513,0.8124284846129076
381514,0.8208736219689491
381515,0.764697528117979
381516,0.0014124354002595148
381517,0.6654136101581543
381518,0.7098408755447118
381519,0.8109828218579829
381520,0.7806861448286978
381521,0.7939956230647809
381522,0.003416865901304557
381523,0.004368795577251317
381524,0.6695632908206312
381525,0.002237424129172211
381526,0.005224004453939307
381527,0.004047673834087112
381528,0.030311790145628403
381529,0.0021669434893117107
381530,0.7163100011602512
381531,0.7876705480664157
381532,0.6953120692712806
381533,0.003914768173851378
381534,0.004055764259724278
381535,0.847390414248213
381536,0.7189587770101526
381537,0.8086284310133953
381538,0.8568301332354384
381539,0.7611402247553937
381540,0.002441648148920319
381541,0.00235731100721751
381542,0.6920190156519868
381543,0.8366825337396072
381544,0.008401737228704033
381545,0.00529176413009497
381546,0.8646109217582555
381547,0.7894660389374888
381548,0.7056555250594839
381549,0.6951499639864728
381550,0.004643000250590774
381551,0.7224671071189391
381552,0.49888651800979106
381553,0.001554805263408618
381554,0.5670844190117302
381555,0.002114831765981142
381556,0.45192973991954194
381557,0.2778281313203279
381558,0.008826257326314774
381559,0.13091275453537685
381560,0.8395991275079122
381561,0.002972801239864005
381562,0.003333493833819805
381563,0.5573252340731722
381564,0.04316557813879075
381565,0.5590483499656893
381566,0.0036729691535229716
381567,0.00710507894150126
381568,0.710760194827165
381569,0.0032308456912107414
381570,0.6448490503363505
381571,0.006516944985660196
381572,0.1073745222970572
381573,0.6043674360867259
381574,0.3011879517098818
381575,0.005363073517777253
381576,0.6989432053846585
381577,0.0031992538424529325
381578,0.6444127697472227
381579,0.26625145846505227
381580,0.00925185305485151
381581,0.002635199119992565
381582,0.0025768344116975884
381583,0.002088259375591327
381584,0.5563065246656806
381585,0.002592417460305987
381586,0.5719233043968892
381587,0.5330278640728238
381588,0.7070601219251003
381589,0.003753846690985539
381590,0.06635550428327237
381591,0.6591835898825246
381592,0.5967075421858484
381593,0.7652963116830298
381594,0.01712145332305143
381595,0.028058389978514536
381596,0.807969856190653
381597,0.7662569204252248
381598,0.6595165118649453
381599,0.005485223624347102
381600,0.0022785590766541313
381601,0.00355978496543934
381602,0.0017060462212312587
381603,0.4506804224886888
381604,0.8105871705791792
381605,0.002699149437741509
381606,0.739999617726013
381607,0.765916539493516
381608,0.582902285587754
381609,0.6044210574871405
381610,0.0023611460445737468
381611,0.6133950197187685
381612,0.6351019149589017
381613,0.003226231947975155
381614,0.67094124119302
381615,0.3476860418357804
381616,0.006671353664106246
381617,0.1174930883837117
381618,0.003101942008890345
381619,0.4193080675168243
381620,0.6357017770969127
381621,0.008752655673549199
381622,0.0017071012301893714
381623,0.76714717617164
381624,0.0036248237441411915
381625,0.0025612404955344553
381626,0.01094856320460318
381627,0.003838545016419467
381628,0.7079982418928591
381629,0.731719362157668
381630,0.4614689662672853
381631,0.0009776176763288244
381632,0.8053613775607145
381633,0.7722800351078816
381634,0.0021871881302234684
381635,0.7784878588981811
381636,0.7158198770794499
381637,0.006848232521271664
381638,0.00305754136762024
381639,0.5293449071971578
381640,0.5269116920020184
381641,0.8056966512172595
381642,0.0028983185925183924
381643,0.003502795535183391
381644,0.002868997238534155
381645,0.4499146149861771
381646,0.745797411333044
381647,0.7231589531245073
381648,0.733501227045653
381649,0.13806198486658297
381650,0.3010889743226447
381651,0.0023929491995750597
381652,0.006581601429964758
381653,0.4504203446645414
381654,0.7793594177422476
381655,0.0019910762645715245
381656,0.7336389236240765
381657,0.696983533309898
381658,0.0038273684480449022
381659,0.004167154566023173
381660,0.0030253003503833645
381661,0.009000850572844776
381662,0.004201185909770189
381663,0.1997122029789352
381664,0.6203951565763149
381665,0.7379542394942643
381666,0.20885522373227178
381667,0.39716175878432536
381668,0.5957568326171092
381669,0.0018866167023466756
381670,0.7788074095549603
381671,0.4730354763417551
381672,0.8056356754837214
381673,0.8062651746756588
381674,0.20404814651829814
381675,0.059572835953946975
381676,0.7865923779125437
381677,0.7304379137335905
381678,0.002507964348138321
381679,0.0009853933009789603
381680,0.0048281438979288094
381681,0.8005841014107214
381682,0.651700139822986
381683,0.8017956770434627
381684,0.001894845840133449
381685,0.7436354817464476
381686,0.0023470128736552574
381687,0.5750292879698357
381688,0.002428316218293389
381689,0.7815117594465191
381690,0.7498207954555258
381691,0.08879514244235441
381692,0.0028149465357620914
381693,0.7614055529967362
381694,0.0022958420843524605
381695,0.004332907317010288
381696,0.0027642720623093442
381697,0.6856088813600195
381698,0.11185961870021051
381699,0.5661306665410691
381700,0.0030074091189970986
381701,0.6472825931402585
381702,0.7351547975436157
381703,0.003723353510415053
381704,0.0031779681323357892
381705,0.6560260462846687
381706,0.5298766547329533
381707,0.0045345162932157726
381708,0.004672841468265445
381709,0.00200393349734483
381710,0.7332370076383196
381711,0.0009790286339707514
381712,0.294599514053206
381713,0.22660453502554717
381714,0.0020068497566334506
381715,0.6165908168156898
381716,0.5827333629407694
381717,0.007529681300010477
381718,0.7507572487510958
381719,0.0031629960679606084
381720,0.01105875863675362
381721,0.006411895930925702
381722,0.7576202352441711
381723,0.5955477628791117
381724,0.7495215547293322
381725,0.19815953305022788
381726,0.7504833504498459
381727,0.4425451911083523
381728,0.7883272351214551
381729,0.003500949939156341
381730,0.749623213644574
381731,0.004925573979939796
381732,0.004284478762065306
381733,0.7664725495823195
381734,0.5888761069098695
381735,0.003991751521042864
381736,0.002959899798037017
381737,0.5973960805259177
381738,0.5801915401868
381739,0.002733722848630607
381740,0.7831413711941401
381741,0.8058907688081056
381742,0.0015773442241605682
381743,0.22749848953764254
381744,0.0162944280055787
381745,0.00373052742656573
381746,0.0031139704341965964
381747,0.003068600279581503
381748,0.003899385152216645
381749,0.4105300739413302
381750,0.2583005559554401
381751,0.022160875881303846
381752,0.5982637132412624
381753,0.003456832801545006
381754,0.7095590511588106
381755,0.8123647308712548
381756,0.0029432305636658187
381757,0.0020496717271064105
381758,0.006537204625385521
381759,0.6489369307209669
381760,0.002831201341798688
381761,0.46322037682070993
381762,0.01010163530931182
381763,0.004739444944321885
381764,0.2793897765900898
381765,0.7017610535047234
381766,0.22982830208169894
381767,0.6701246169289682
381768,0.7394802469440559
381769,0.0038872856871135387
381770,0.7347333361378987
381771,0.7410807184538083
381772,0.7954283039549491
381773,0.002503270599123577
381774,0.0038733215220095284
381775,0.0020068971888189207
381776,0.0031815567068010997
381777,0.5727904272455011
381778,0.6673558688500344
381779,0.0012565475745484177
381780,0.004191076370773789
381781,0.22564302986863027
381782,0.0035585887970615683
381783,0.004162706146582038
381784,0.0012275094819281214
381785,0.002005240483493646
381786,0.6946852564635007
381787,0.6855912689744915
381788,0.7048230547181211
381789,0.5404031595690323
381790,0.7613115158720802
381791,0.8091497758901782
381792,0.49021207756885204
381793,0.004650602565096789
381794,0.7355236950846724
381795,0.6352811088906491
381796,0.4553833089255674
381797,0.7291672012783047
381798,0.6067835773525762
381799,0.0025557379104725136
381800,0.007739552522997672
381801,0.7601763368462713
381802,0.0032004537856538035
381803,0.010649130473145979
381804,0.7167536148885949
381805,0.002613405054989844
381806,0.0024479337403604923
381807,0.011947337743816597
381808,0.001116438003595423
381809,0.7931973610935887
381810,0.01037570944824343
381811,0.7599633392774497
381812,0.4648047442342779
381813,0.5966003096481953
381814,0.7393950960213137
381815,0.0027216595651486037
381816,0.7411739405910922
381817,0.004291287471418772
381818,0.010395342415907985
381819,0.004544102644092056
381820,0.0036127655356241527
381821,0.02888618729309155
381822,0.004829334387271144
381823,0.24149726816745434
381824,0.003738708013375291
381825,0.1725565901063751
381826,0.005999571372808703
381827,0.003116546884510175
381828,0.1693910490036828
381829,0.6703538381091729
381830,0.6581444272676512
381831,0.002592413530930468
381832,0.002966507843995358
381833,0.0026710417846565523
381834,0.7544040860707174
381835,0.010871535331832468
381836,0.6193918827316532
381837,0.7836114661852197
381838,0.00211671618543192
381839,0.008995481292845742
381840,0.003602350282401265
381841,0.002663401807404701
381842,0.0011536573072372393
381843,0.003093557823924893
381844,0.7117606991632224
381845,0.7450597880482603
381846,0.003047868537624374
381847,0.0031755881832855283
381848,0.003115226313013723
381849,0.1136962592476113
381850,0.0038329436195277383
381851,0.004902576373915845
381852,0.6279906991037554
381853,0.07586907440567679
381854,0.003415515239978858
381855,0.7807609725886816
381856,0.002700689998901712
381857,0.002599704025966732
381858,0.0033452461605537917
381859,0.5274129222544484
381860,0.0023761308583683826
381861,0.5745023844335633
381862,0.7758012934961046
381863,0.5052644768456983
381864,0.0017318082911386757
381865,0.009799927414263979
381866,0.7648893922242137
381867,0.006629652771060743
381868,0.003069242821951724
381869,0.003017218197645517
381870,0.14079653139765744
381871,0.0015486066634450033
381872,0.003117359830115512
381873,0.0033681538709935174
381874,0.5695003625742084
381875,0.5893305760508899
381876,0.0038187274120925953
381877,0.9056909296817678
381878,0.5469438298742287
381879,0.016707581216990248
381880,0.009558003264346854
381881,0.010930181039553894
381882,0.002510968849257494
381883,0.5910100358720664
381884,0.41155854178663337
381885,0.7235198576967746
381886,0.7796319595005035
381887,0.002833425997865391
381888,0.007193937380961784
381889,0.0023480667305457326
381890,0.0038618676116194475
381891,0.05259061145992441
381892,0.0025638299310964535
381893,0.0027002043273474116
381894,0.0037520537266382483
381895,0.044812964082007196
381896,0.5918391778680304
381897,0.048108628191500476
381898,0.5614793980812449
381899,0.49914777080692624
381900,0.7716398710413408
381901,0.11437828477022877
381902,0.4993385490193433
381903,0.0031356272958404864
381904,0.27677839841979374
381905,0.719693853127066
381906,0.4596671826120427
381907,0.5574256911662681
381908,0.745700662564262
381909,0.587616896202565
381910,0.6977261946633878
381911,0.0063682854371500735
381912,0.8105955721838911
381913,0.0033839177357505123
381914,0.5853469247907847
381915,0.6030039705128066
381916,0.06234181700250593
381917,0.0027104577061380654
381918,0.0033713819385285814
381919,0.670023296667238
381920,0.4750118830775035
381921,0.6829621866354001
381922,0.004617513906376008
381923,0.32752230779427605
381924,0.7661311531549925
381925,0.003099871123514163
381926,0.23684133788177264
381927,0.6033085202151917
381928,0.657673378987358
381929,0.002899918953440874
381930,0.0045039611019936695
381931,0.003644731920465091
381932,0.6890899251976894
381933,0.007694622636099594
381934,0.3042055274344967
381935,0.8432543929682969
381936,0.792209656130564
381937,0.0025932723569450254
381938,0.42083130271609775
381939,0.0032931791355454215
381940,0.376328396662272
381941,0.0028152106337986115
381942,0.004908816721301205
381943,0.7232788035007527
381944,0.01973304099713611
381945,0.002364069572882534
381946,0.008207341068559719
381947,0.0040811910965662035
381948,0.0036029423450733163
381949,0.007492428352460161
381950,0.7852984771314514
381951,0.5064272396720031
381952,0.0019297519345029743
381953,0.690737925442963
381954,0.06265547860973329
381955,0.7779841303539238
381956,0.002969646660272809
381957,0.6633439855385775
381958,0.6197426292186027
381959,0.8172555318408437
381960,0.5029666651828247
381961,0.003515153195792891
381962,0.4892565620346659
381963,0.004478743361939205
381964,0.002250634774968853
381965,0.0016745826726316177
381966,0.0031763676582450317
381967,0.6453752037532756
381968,0.7299703795108134
381969,0.003974132569862433
381970,0.0026385917596060647
381971,0.0018455128595634951
381972,0.7085308661320588
381973,0.0023265499228573086
381974,0.0034083325421159806
381975,0.004421269318774436
381976,0.004217468158945413
381977,0.788342901972045
381978,0.003534223753400843
381979,0.0037036932176333533
381980,0.7961667574683554
381981,0.6058594943678359
381982,0.0027160558457725533
381983,0.0026194493198655614
381984,0.7476645101200937
381985,0.003974054261054355
381986,0.015403074415234546
381987,0.4291007030909054
381988,0.0011274961980507405
381989,0.5229845832265061
381990,0.003187244759196766
381991,0.00964925462422239
381992,0.010160516179590335
381993,0.7113412453642003
381994,0.00461625491960442
381995,0.002473277671031908
381996,0.01723756347610049
381997,0.009197783140552326
381998,0.0066929026595308845
381999,0.7084937831319672
382000,0.7503267380666662
382001,0.09256733976481925
382002,0.6610658466470377
382003,0.7883627984790917
382004,0.004065549762966445
382005,0.8831578073637062
382006,0.3363195022647612
382007,0.008945612465420019
382008,0.05985716316388019
382009,0.002081361074259212
382010,0.7207547241425926
382011,0.0105236243485426
382012,0.0078029547070425954
382013,0.7834402313268798
382014,0.13152250275097035
382015,0.7174004988310829
382016,0.4884169743305518
382017,0.7345541948102009
382018,0.7734738281627831
382019,0.2938772099329802
382020,0.3596905711522674
382021,0.7891439363001951
382022,0.4672698326673561
382023,0.4854640730677056
382024,0.7582505808810301
382025,0.003717643921784843
382026,0.005813029098398074
382027,0.0028174940465784215
382028,0.0022589983418642413
382029,0.8934773559333122
382030,0.726939517404411
382031,0.4833279333661127
382032,0.7682897368770495
382033,0.8242752306192118
382034,0.5556702805356276
382035,0.828250537152668
382036,0.002872919006498281
382037,0.0020573966545196316
382038,0.0028989218525546584
382039,0.005772474542840384
382040,0.7254471767438809
382041,0.7910806402928217
382042,0.7664447160928324
382043,0.009870992110403777
382044,0.0066203999318133495
382045,0.013984576330530851
382046,0.5126044320677501
382047,0.15216848341439487
382048,0.003598624528228521
382049,0.006426187056606739
382050,0.018802989244869034
382051,0.0009708463835845289
382052,0.005989497549061702
382053,0.0024240514244049964
382054,0.0009276009289874452
382055,0.006746107576114533
382056,0.0034321167572537205
382057,0.659790387124869
382058,0.8215888497746519
382059,0.5590356892571399
382060,0.002398411560918017
382061,0.6542816864146866
382062,0.0015052587679448787
382063,0.551437380403717
382064,0.37755744886454284
382065,0.09914198979514943
382066,0.00922747450571544
382067,0.48264002690648167
382068,0.6635236083447054
382069,0.3366648905929551
382070,0.5638852396659867
382071,0.0073909307433317915
382072,3.6138642984168923e-07
382073,0.00474948480095965
382074,0.007081816671824896
382075,0.47194926425591477
382076,0.0017187228064204627
382077,0.7342664923009053
382078,0.5340656297116535
382079,0.002479902171991264
382080,0.7939891395602497
382081,0.6818596205452094
382082,0.004880919483920687
382083,0.7582505808810301
382084,0.6937370492663362
382085,0.7982863487974095
382086,0.7727552586439093
382087,0.0056639530538972515
382088,0.5114595418441852
382089,0.6052932913342062
382090,0.4991921568707026
382091,0.002316971059169948
382092,0.002421871029534623
382093,0.8042264887743851
382094,0.5195664241298547
382095,0.0033657955562619527
382096,0.7473925673401464
382097,0.8062868857421631
382098,0.5868972886080833
382099,0.7392323614801907
382100,0.7806458020589638
382101,0.4713317488720022
382102,0.5536383144119362
382103,0.32008452231445
382104,0.003017444120187755
382105,0.6885486671578155
382106,0.6622361467151116
382107,0.005486885234031242
382108,0.0013291918109838675
382109,0.8748117766491373
382110,0.0029227188236076967
382111,0.0029607662923064023
382112,0.7025285405207655
382113,0.002564341285838188
382114,0.0017948077378243108
382115,0.0027090969593120094
382116,0.7946268301280398
382117,0.002002936032737078
382118,0.16265128587994196
382119,0.0026272866298796883
382120,0.8511772495124712
382121,0.7107038387896866
382122,0.7829843953242718
382123,0.014288021892269203
382124,0.0024973314893503937
382125,0.0015271354513119412
382126,0.014074397478792813
382127,0.00212019839227725
382128,0.7469463243078197
382129,0.6318423809812143
382130,0.8056757101587659
382131,0.850444184565596
382132,0.7479298342470527
382133,0.0034133933053123494
382134,0.004487361784379908
382135,0.003116591294132245
382136,0.7529014242930812
382137,0.004071633286166172
382138,0.00277970371947197
382139,0.0011964953666216466
382140,0.0027746207015762994
382141,0.0029394183523726125
382142,0.0024156963714768273
382143,0.0035689959552017
382144,0.004009325013330859
382145,0.19023521476091007
382146,0.5575579809346155
382147,0.00404591345653535
382148,0.004255025722377419
382149,0.6865811700490673
382150,0.3675162238375575
382151,0.8028500363500874
382152,0.3757580593959214
382153,0.5185245210545998
382154,0.008698297687260735
382155,0.002482737169300874
382156,0.1430537421080451
382157,0.00213777492901334
382158,0.002425731414668778
382159,0.7023852478546625
382160,0.79585314709052
382161,0.00289631630777997
382162,0.6513242277278509
382163,0.7032135328284713
382164,0.013610897100441617
382165,0.46808554418070536
382166,0.6896448486970352
382167,0.1853922309597535
382168,0.18382213334848907
382169,0.7960668140647269
382170,0.0023091042396619645
382171,0.004402884088988252
382172,0.0026246165646659795
382173,0.44175841728442067
382174,0.007617028397168404
382175,0.23232337715167775
382176,0.002118559092332038
382177,0.0024139259545602164
382178,0.6415752743563374
382179,0.6806844242193134
382180,0.0026171677544195556
382181,0.0028664867252194007
382182,0.19665788622119368
382183,0.0018698698769371166
382184,0.6101966827113356
382185,0.10705105795802279
382186,0.6263135938577082
382187,0.0035824818366192186
382188,0.6063477507417404
382189,0.0024162678319869335
382190,0.7992628056999276
382191,0.08012636280047067
382192,0.12434295751847921
382193,0.009313397132981648
382194,0.06364492777195183
382195,0.0025660516695047435
382196,0.0018114348391961431
382197,0.003967932294255788
382198,0.10289385847492477
382199,0.233824662996276
382200,0.0029136945396296527
382201,0.0022605034806161594
382202,0.7476896043993193
382203,0.8157905777700047
382204,0.005387762740609606
382205,0.3182144464923367
382206,0.0022235145110617964
382207,0.00429368739048323
382208,0.6223424786781593
382209,0.004249115567912717
382210,0.4920680594216424
382211,0.001746851562253314
382212,0.0061237825246386966
382213,0.005023590388152479
382214,0.002961923465879448
382215,0.7798673757565892
382216,0.7078005436961385
382217,0.00503894120801808
382218,0.0036781789217250724
382219,0.010327062706623258
382220,0.08730776805693666
382221,0.7769383614153934
382222,0.002392795797270668
382223,0.006346751789513318
382224,0.0019370853134005137
382225,0.6510463590799487
382226,0.7701607687856901
382227,0.7816389992114422
382228,0.5407218352337662
382229,0.0026702283739843072
382230,0.570360466707088
382231,0.002675214062619135
382232,0.8327976540681024
382233,0.7871734019915033
382234,0.0021984980593173563
382235,0.7535486227532853
382236,0.351601172283477
382237,0.7040856555874695
382238,0.0029098102182405217
382239,0.0030299153762406747
382240,0.4003970311995889
382241,0.8229025215231923
382242,0.14477230199504307
382243,0.002787734688574395
382244,0.004480440561810529
382245,0.7601359383365451
382246,0.7084357363564072
382247,0.7286835528530315
382248,0.04009714911041476
382249,0.1281293510367185
382250,0.8365550559732656
382251,0.41004354589222847
382252,0.5556625540143985
382253,0.8708519914013927
382254,0.002482429830686009
382255,0.0038569606260085167
382256,0.37240069410302257
382257,0.002617743782765948
382258,0.003450651532970766
382259,0.0033365799616557677
382260,0.004114972561120723
382261,0.005311423235892598
